ESTADO,ZONA,RENDA PER CAPITA (em salários mínimos (R$)),ACESSO À INTERNET EM CASA,ACESSO À INTERNET POR MICROCOMPUTADOR,ACESSO À INTERNET POR CELULAR,ACESSO À INTERNET POR TABLET
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área não urbanizada","Até 0,25",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Sim,Não,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",0,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",3 - 5,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",+5,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Não,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Sim
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Piauí,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"Até 0,25",Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,5 - 1",Possui,Sim,Não,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"Até 0,25",Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,25 - 0,5",Possui,Sim,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,5 - 1",Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,25 - 0,5",Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"Até 0,25",Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,5 - 1",Possui,Sim,Não,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,25 - 0,5",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Sim
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,2 - 3,Possui,Sim,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,25 - 0,5",Possui,Não,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Sim
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",2 - 3,Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Sim,Sim,Sim
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","Até 0,25",Possui,Sim,Sim,Sim
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Sim,Sim,Sim
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,25 - 0,5",Possui,Sim,Sim,Não
Ceará,RURAL - Zona rural exclusive aglomerado rural ,"0,25 - 0,5",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","Até 0,25",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Sim,Sim,Sim
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada","0,25 - 0,5",Possui,Sim,Não,Não
Ceará,"URBANA - Cidade ou vila, área não urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada",1 - 2,Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","Até 0,25",Possui,Não,Sim,Não
Ceará,"URBANA - Cidade ou vila, área urbanizada","0,5 - 1",Possui,Sim,Não,Não
